"Id_receta";"Fecha_emision_receta";"Rotulo_receta";"Tipo_tratamiento_receta";"Replica_receta";"Tratamiento_prolongado_receta";"cliente_DNI_cliente";"M�dico_numMatr�cula"
867;"2024-05-27 06:19:49";"Sanatorio Belgrano";"";"simple";0;60360637;426346
868;"2024-05-24 23:51:19";"Instituto de Salud Pública de Córdoba";"";"simple";0;42402212;293008
869;"2024-06-02 23:02:22";"";"acupuntura";"simple";0;60874196;439678
870;"2024-05-22 16:30:26";"Clínica San Martín";"tratamiento con láser";"simple";0;34934286;423160
871;"2024-05-15 03:57:25";"Centro Médico Rosario";"antibi�tico";"duplicada";0;86959523;370510
872;"2024-05-30 16:05:52";"Instituto de Salud Pública de Córdoba";"psicotr�pico";"archivada";0;49335895;370738
873;"2024-05-21 07:13:31";"Centro Médico Rosario";"medicación";"simple";0;64359320;466666
874;"2024-06-06 03:00:33";"Sanatorio Belgrano";"antibi�tico";"triplicada";0;20285168;218404
875;"2024-05-14 06:27:44";"Centro Médico Rosario";"";"simple";0;14495567;247138
876;"2024-06-04 13:46:43";"Sanatorio Belgrano";"terapia cognitivo-conductual";"simple";1;69105700;341140
877;"2024-06-07 08:55:37";"Centro Médico Rosario";"medicación";"simple";1;29932717;502984
878;"2024-05-28 13:43:12";"";"cirugía";"simple";0;23170986;331300
879;"2024-05-17 15:32:37";"";"tratamiento con láser";"simple";0;29453626;243988
880;"2024-05-16 18:35:46";"Sanatorio Belgrano";"psicotr�pico";"triplicada";1;80615019;332614
881;"2024-05-22 08:37:03";"";"terapia de masajes";"simple";0;81829099;434518
882;"2024-05-31 06:01:38";"Centro Médico Rosario";"tratamiento con láser";"simple";0;49596187;184444
883;"2024-05-25 16:17:49";"";"medicación";"simple";0;12450437;540292
884;"2024-05-15 09:00:23";"Centro Médico Rosario";"terapia de grupo";"simple";0;85606083;410938
885;"2024-05-20 08:44:38";"Clínica San Martín";"terapia de masajes";"simple";0;90707097;212536
886;"2024-05-16 08:51:33";"";"acupuntura";"simple";0;79951301;388216
887;"2024-06-01 16:52:49";"Hospital General de Buenos Aires";"cirugía";"simple";1;71719511;584050
888;"2024-05-22 10:48:34";"";"antibi�tico";"archivada";0;65980954;484504
889;"2024-05-14 21:47:25";"Centro Médico Rosario";"terapia ocupacional";"simple";0;95903814;132250
890;"2024-05-29 00:38:47";"Clínica San Martín";"";"simple";0;93954865;311164
891;"2024-06-07 04:24:39";"Centro Médico Rosario";"acupuntura";"simple";1;21288619;209302
892;"2024-05-15 14:53:42";"Centro Médico Rosario";"psicotr�pico";"triplicada";0;37494023;562438
893;"2024-05-21 20:38:05";"";"psicotr�pico";"triplicada";0;34959114;116860
894;"2024-05-28 17:22:16";"";"terapia ocupacional";"simple";0;59052067;597982
895;"2024-05-20 16:55:09";"Clínica San Martín";"medicación";"simple";0;86376855;317200
896;"2024-05-19 15:08:42";"Sanatorio Belgrano";"tratamiento homeopático";"simple";0;85196275;355534
897;"2024-06-07 03:00:13";"";"acupuntura";"simple";0;88904354;423022
898;"2024-05-26 03:59:32";"Instituto de Salud Pública de Córdoba";"medicación";"simple";0;72503758;230290
899;"2024-06-03 22:18:22";"";"antibi�tico";"triplicada";0;56282315;558310
900;"2024-05-24 10:40:52";"Clínica San Martín";"psicotr�pico";"duplicada";0;11238409;132250
901;"2024-05-27 00:03:13";"";"acupuntura";"simple";0;43053638;221932
902;"2024-05-22 12:53:32";"";"cirugía";"simple";0;52007891;579232
903;"2024-05-28 12:45:46";"";"psicotr�pico";"duplicada";0;94776699;506386
904;"2024-05-31 08:17:10";"";"";"simple";1;14906875;193906
905;"2024-06-07 04:59:52";"Sanatorio Belgrano";"tratamiento homeopático";"simple";0;59664447;377788
906;"2024-05-19 05:32:27";"Sanatorio Belgrano";"medicación";"simple";0;57919910;311566
907;"2024-06-02 19:44:52";"Sanatorio Belgrano";"terapia ocupacional";"simple";0;91330006;287602
908;"2024-06-05 22:15:11";"Sanatorio Belgrano";"tratamiento con láser";"simple";0;61523824;345652
909;"2024-06-04 02:38:31";"Instituto de Salud Pública de Córdoba";"terapia física";"simple";0;73814517;236554
910;"2024-06-02 08:08:52";"";"antibi�tico";"duplicada";0;95903814;134446
911;"2024-05-26 22:13:41";"Clínica San Martín";"tratamiento con láser";"simple";0;62690265;507754
912;"2024-05-17 10:11:18";"Clínica San Martín";"acupuntura";"simple";0;28521677;581290
913;"2024-06-06 23:41:12";"";"terapia de masajes";"simple";0;61374904;539668
914;"2024-05-26 20:38:19";"Clínica San Martín";"psicotr�pico";"triplicada";1;27528905;476866
915;"2024-06-05 03:05:18";"";"psicotr�pico";"archivada";0;18853070;532678
916;"2024-06-03 11:55:08";"Hospital General de Buenos Aires";"terapia de grupo";"simple";0;99613890;416578
917;"2024-05-29 16:08:21";"Hospital General de Buenos Aires";"";"simple";0;79937942;399472
918;"2024-05-29 07:44:07";"";"terapia de grupo";"simple";0;89439912;454438
919;"2024-05-26 14:00:21";"Clínica San Martín";"acupuntura";"simple";0;13998076;254944
920;"2024-05-23 19:18:01";"Clínica San Martín";"antibi�tico";"archivada";0;81351237;518554
921;"2024-05-22 04:31:15";"";"antibi�tico";"triplicada";0;94889056;442828
922;"2024-05-20 08:26:04";"Hospital General de Buenos Aires";"terapia de grupo";"simple";0;83964257;552496
923;"2024-06-03 09:26:08";"Sanatorio Belgrano";"";"simple";0;28182956;402484
924;"2024-05-31 10:44:49";"";"antibi�tico";"duplicada";0;90097655;394612
925;"2024-05-27 01:35:13";"Clínica San Martín";"psicotr�pico";"duplicada";0;50196129;370510
926;"2024-05-24 03:30:54";"Sanatorio Belgrano";"medicación";"simple";0;88585237;294028
927;"2024-06-07 14:20:18";"Sanatorio Belgrano";"tratamiento con láser";"simple";0;33665705;161842
928;"2024-05-31 19:25:08";"Instituto de Salud Pública de Córdoba";"cirugía";"simple";0;64926650;371908
929;"2024-05-20 08:47:29";"Sanatorio Belgrano";"antibi�tico";"triplicada";0;44530216;332614
930;"2024-05-30 21:35:38";"";"terapia física";"simple";0;37494023;552724
931;"2024-05-17 08:45:24";"Clínica San Martín";"tratamiento con láser";"simple";0;83271313;570322
932;"2024-05-31 07:02:44";"Instituto de Salud Pública de Córdoba";"psicotr�pico";"duplicada";0;43008364;421402
933;"2024-05-20 23:19:23";"";"psicotr�pico";"duplicada";1;38201425;408208
934;"2024-05-23 03:07:41";"Centro Médico Rosario";"tratamiento con láser";"simple";0;34611302;514336
935;"2024-05-25 19:54:54";"";"medicación";"simple";0;39711263;543256
936;"2024-05-18 16:39:47";"Hospital General de Buenos Aires";"terapia física";"simple";0;82169374;270220
937;"2024-05-23 05:56:42";"Sanatorio Belgrano";"terapia cognitivo-conductual";"simple";0;45547271;148018
938;"2024-05-31 02:26:20";"";"medicación";"simple";1;97983751;125476
939;"2024-05-23 18:46:59";"";"psicotr�pico";"triplicada";0;52542289;354772
940;"2024-06-03 14:30:07";"";"tratamiento con láser";"simple";1;65980954;273838
941;"2024-05-18 19:11:28";"";"terapia cognitivo-conductual";"simple";0;69105700;577336
942;"2024-05-14 02:01:26";"Instituto de Salud Pública de Córdoba";"terapia de masajes";"simple";0;70903456;438004
943;"2024-05-26 21:49:56";"Clínica San Martín";"terapia cognitivo-conductual";"simple";0;43954364;135706
944;"2024-05-27 15:06:23";"Clínica San Martín";"psicotr�pico";"triplicada";0;95153803;202072
945;"2024-05-29 02:44:56";"";"terapia de masajes";"simple";0;49222077;207784
946;"2024-06-04 15:16:07";"";"tratamiento homeopático";"simple";0;23544653;371908
947;"2024-05-29 17:30:46";"";"";"simple";0;80615019;317716
948;"2024-05-30 23:51:20";"Clínica San Martín";"antibi�tico";"duplicada";0;44221817;253288
949;"2024-05-23 01:06:35";"";"medicación";"simple";0;39711263;597982
950;"2024-05-23 08:22:59";"Hospital General de Buenos Aires";"psicotr�pico";"archivada";0;18213002;462640
951;"2024-06-03 05:58:02";"Sanatorio Belgrano";"tratamiento con láser";"simple";0;91764639;346870
952;"2024-06-07 03:04:25";"";"cirugía";"simple";0;54370290;496690
953;"2024-06-02 16:06:50";"Clínica San Martín";"terapia física";"simple";0;55508613;384022
954;"2024-06-04 04:28:55";"";"terapia de grupo";"simple";0;67822713;430966
955;"2024-05-23 20:29:43";"";"terapia de grupo";"simple";0;33943237;148120
956;"2024-05-21 22:30:44";"";"terapia de masajes";"simple";0;33665705;212620
957;"2024-06-06 06:55:15";"";"terapia cognitivo-conductual";"simple";0;86376855;416206
958;"2024-05-15 05:52:57";"";"terapia de masajes";"simple";0;48230553;187852
959;"2024-05-28 04:58:47";"Instituto de Salud Pública de Córdoba";"cirugía";"simple";0;99243506;287602
960;"2024-05-18 20:09:48";"";"cirugía";"simple";0;23223808;487192
961;"2024-05-24 16:41:42";"Centro Médico Rosario";"antibi�tico";"archivada";0;37494023;113524
962;"2024-06-04 02:03:22";"Instituto de Salud Pública de Córdoba";"cirugía";"simple";0;48022033;496060
963;"2024-05-17 03:54:40";"Hospital General de Buenos Aires";"tratamiento con láser";"simple";0;14495567;286930
964;"2024-05-17 12:44:37";"Instituto de Salud Pública de Córdoba";"terapia física";"simple";0;52818901;344602
965;"2024-06-07 20:45:02";"";"antibi�tico";"archivada";0;82723998;190096
966;"2024-05-15 21:04:18";"Hospital General de Buenos Aires";"antibi�tico";"triplicada";1;66068317;241966
967;"2024-05-14 20:39:47";"Sanatorio Belgrano";"psicotr�pico";"triplicada";0;70866611;204838
968;"2024-05-25 11:37:09";"";"psicotr�pico";"triplicada";1;99243506;454438
969;"2024-05-20 17:03:35";"Centro Médico Rosario";"terapia física";"simple";0;72439735;575044
970;"2024-06-03 04:24:43";"Hospital General de Buenos Aires";"terapia física";"simple";0;49596187;340822
971;"2024-06-04 07:47:27";"Hospital General de Buenos Aires";"terapia de masajes";"simple";0;80355727;251782
972;"2024-05-24 21:18:55";"";"cirugía";"simple";0;64849005;112288
973;"2024-05-21 12:07:17";"Hospital General de Buenos Aires";"terapia cognitivo-conductual";"simple";0;18490659;401260
974;"2024-06-01 11:13:49";"Sanatorio Belgrano";"terapia de masajes";"simple";1;90855012;507754
975;"2024-05-25 12:09:21";"Hospital General de Buenos Aires";"tratamiento con láser";"simple";1;57919910;216676
976;"2024-05-29 23:52:25";"";"terapia de masajes";"simple";0;18845261;243988
977;"2024-05-15 11:36:26";"Hospital General de Buenos Aires";"";"simple";0;81610733;416578
978;"2024-05-31 21:18:46";"Centro Médico Rosario";"tratamiento con láser";"simple";0;49385526;283240
979;"2024-05-21 11:00:06";"Hospital General de Buenos Aires";"psicotr�pico";"triplicada";1;57187470;461902
980;"2024-05-23 16:05:17";"";"acupuntura";"simple";0;26029058;405304
981;"2024-05-25 00:16:22";"Instituto de Salud Pública de Córdoba";"medicación";"simple";0;65007748;254848
982;"2024-05-17 23:55:02";"Sanatorio Belgrano";"tratamiento homeopático";"simple";0;27400088;487192
983;"2024-05-24 14:11:17";"";"antibi�tico";"duplicada";1;25351390;436036
984;"2024-05-20 01:59:30";"Instituto de Salud Pública de Córdoba";"terapia de grupo";"simple";0;70848986;581968
985;"2024-06-02 16:47:51";"Centro Médico Rosario";"medicación";"simple";0;36969345;402484
986;"2024-05-14 13:45:22";"Sanatorio Belgrano";"antibi�tico";"archivada";0;44530216;224002
987;"2024-05-25 07:37:12";"Centro Médico Rosario";"tratamiento homeopático";"simple";0;99240067;156046
988;"2024-06-07 04:30:24";"Clínica San Martín";"medicación";"simple";0;53600584;317398
989;"2024-05-17 06:26:24";"Clínica San Martín";"antibi�tico";"duplicada";0;65134337;228490
990;"2024-05-20 08:29:29";"Instituto de Salud Pública de Córdoba";"acupuntura";"simple";0;90768757;362692
991;"2024-05-21 06:55:27";"Sanatorio Belgrano";"tratamiento homeopático";"simple";1;70573301;425566
992;"2024-06-01 15:47:13";"Sanatorio Belgrano";"";"simple";0;70866611;249112
993;"2024-06-07 09:43:44";"Clínica San Martín";"cirugía";"simple";0;45369535;120412
994;"2024-05-29 09:59:04";"Sanatorio Belgrano";"terapia de grupo";"simple";0;25590889;493582
995;"2024-05-24 07:34:41";"Clínica San Martín";"terapia de grupo";"simple";0;45369535;442828
996;"2024-05-31 14:28:21";"";"antibi�tico";"duplicada";0;38172263;531364
997;"2024-06-01 10:09:29";"Centro Médico Rosario";"terapia física";"simple";0;77978929;580534
998;"2024-05-30 16:13:21";"";"";"simple";0;88830475;369772
999;"2024-06-01 21:13:40";"Instituto de Salud Pública de Córdoba";"terapia de grupo";"simple";0;39256442;236062
1000;"2024-06-05 22:28:21";"Clínica San Martín";"antibi�tico";"duplicada";0;59707538;405616
